date,count,compound,neg,neu,pos,retweets_count,likes_count,replies_count,compound_weighted_replies,compound_weighted_likes,compound_weighted_retweets
2018-09-01,11,0.6899727272727273,0.024181818181818183,0.7978181818181818,0.17799999999999996,339,986,11,0.6210636363636364,0.784080831643002,0.701249557522124
2018-09-02,5,0.0,0.0,1.0,0.0,25,173,35,0.0,0.0,0.0
2018-09-03,4,0.0,0.0,1.0,0.0,72,172,0,,0.0,0.0
2018-09-05,9,-0.19234444444444446,0.060444444444444446,0.9107777777777779,0.028777777777777777,43,224,56,-0.29599999999999993,-0.12524598214285715,-0.05735116279069765
2018-09-06,9,-0.4034333333333333,0.11355555555555556,0.8506666666666667,0.035777777777777776,56,188,18,0.7574,-0.02060531914893611,0.3842750000000001
2018-09-07,9,0.39248888888888894,0.0,0.9104444444444445,0.08955555555555555,116,353,43,0.5804651162790697,0.4548385269121813,0.4051655172413793
2018-09-08,5,-0.40848000000000007,0.0696,0.9304,0.0,46,114,1,0.0,-0.3045684210526316,-0.3108
2018-09-09,7,-0.08877142857142858,0.048428571428571425,0.9187142857142858,0.03214285714285714,182,360,29,-0.1322,-0.19722222222222222,-0.2219802197802198
2018-09-10,9,0.38168888888888886,0.0,0.9266666666666666,0.07333333333333332,758,691,103,0.4061941747572815,0.3937487698986976,0.43435831134564645
2018-09-13,13,0.09234615384615386,0.0,0.9738461538461538,0.026153846153846156,1778,1833,515,0.22844466019417475,0.18731205673758863,0.20742047244094486
2018-09-14,2,0.9379,0.0,0.687,0.313,152,138,56,0.9379,0.9378999999999998,0.9379
2018-09-15,5,0.15148,0.0,0.974,0.026000000000000002,114,277,65,0.10487076923076923,0.26522671480144405,0.3321929824561403
2018-09-16,9,0.6164000000000001,0.0,0.794,0.206,1685,1680,1242,0.9246,0.8866253571428571,0.9081382789317507
2018-09-19,5,0.0,0.0,1.0,0.0,40,100,15,0.0,0.0,0.0
2018-09-20,8,0.6461499999999999,0.0,0.8872500000000001,0.11275,330,459,658,0.7233854103343464,0.6592675381263616,0.66656
2018-09-27,9,0.48682222222222227,0.0,0.9204444444444445,0.07955555555555555,159,332,36,0.5408333333333333,0.6149090361445784,0.684822641509434
2018-09-28,2,0.3802,0.0,0.938,0.062,32,78,12,0.38020000000000004,0.3802,0.3802
2018-10-04,4,0.0,0.0,1.0,0.0,56,84,12,0.0,0.0,0.0
2018-10-10,2,0.0,0.0,1.0,0.0,42,66,32,0.0,0.0,0.0
2018-10-13,1,0.9509,0.0,0.679,0.321,57,337,15,0.9509,0.9509000000000001,0.9509
2018-10-14,7,0.2568857142857143,0.06542857142857143,0.8207142857142857,0.11428571428571431,129,627,43,0.209093023255814,0.33554928229665076,0.15333488372093024
2018-10-15,4,0.5267,0.0,0.907,0.093,12,88,0,,0.5267,0.5267
2018-10-16,3,0.4019,0.0,0.876,0.124,309,237,6,0.4019,0.4019,0.4019
2018-10-24,2,0.0,0.0,1.0,0.0,11,70,8,0.0,0.0,0.0
2018-10-26,4,0.2244,0.022,0.939,0.039,56,129,8,0.2244,0.22439999999999996,0.2244
2018-10-27,3,0.8106,0.0,0.8690000000000001,0.131,54,126,0,,0.8106000000000001,0.8106
2018-11-03,4,0.0,0.0,1.0,0.0,12,280,0,,0.0,0.0
2018-11-04,7,0.37744285714285714,0.0,0.9177142857142856,0.0822857142857143,51,339,0,,0.288370796460177,0.8807
2018-11-05,3,0.3818,0.0,0.9380000000000001,0.062,131,124,36,0.3818,0.3818,0.3818
2018-11-06,2,0.0,0.0,1.0,0.0,0,112,0,,0.0,
2018-11-07,2,0.4389,0.0,0.912,0.088,18,62,4,0.4389,0.4389,0.4389
2018-11-12,4,0.0,0.0,1.0,0.0,4,204,0,,0.0,0.0
2018-11-13,5,0.0,0.0,1.0,0.0,55,119,5,0.0,0.0,0.0
2018-11-14,2,0.0,0.0,1.0,0.0,2,100,0,,0.0,0.0
2018-11-16,1,0.0,0.0,1.0,0.0,0,47,0,,0.0,
2018-11-17,6,0.6928666666666666,0.0,0.872,0.128,171,228,370,0.5898972972972972,0.6653228070175438,0.6396152046783625
2018-11-18,11,0.4728181818181818,0.0,0.8953636363636364,0.10463636363636364,184,349,286,0.5799734265734265,0.45789742120343835,0.501554347826087
2018-11-22,3,0.20796666666666666,0.0,0.961,0.039,37,68,0,,0.16515,0.18548378378378377
2018-12-02,4,0.4926,0.0,0.849,0.151,64,171,20,0.49260000000000004,0.4925999999999999,0.4926
2018-12-04,1,0.8433,0.0,0.762,0.238,8,20,0,,0.8432999999999999,0.8433
2018-12-05,1,0.7249,0.0,0.909,0.091,30,153,12,0.7249,0.7249,0.7249
2018-12-06,5,0.95638,0.0,0.6278,0.3722,233,734,70,0.9503114285714284,0.9508433242506812,0.9497557939914162
2018-12-07,2,0.6467,0.0,0.843,0.157,32,62,4,0.6467,0.6467,0.6467
2018-12-08,2,-0.296,0.066,0.934,0.0,10,44,4,-0.296,-0.296,-0.296
2018-12-11,4,0.4926,0.0,0.924,0.076,40,159,36,0.4926,0.4925999999999999,0.49260000000000004
2018-12-12,1,-0.2263,0.225,0.582,0.193,0,23,0,,-0.2263,
2018-12-17,2,0.0,0.0,1.0,0.0,6,84,2,0.0,0.0,0.0
2018-12-18,1,0.7088,0.0,0.827,0.173,13,37,1,0.7088,0.7088,0.7088
2018-12-19,5,0.7512000000000001,0.0,0.7838,0.2162,33,123,3,0.7424,0.7506276422764228,0.7504
2018-12-20,5,0.74172,0.0,0.8326,0.1674,33,107,13,0.7560461538461538,0.7475943925233645,0.7438363636363636
2018-12-21,6,0.75,0.0,0.819,0.18100000000000002,42,192,15,0.75,0.75,0.75
2018-12-23,4,0.4003,0.0,0.932,0.068,40,104,0,,0.4003,0.4003
2018-12-26,3,0.0772,0.0,0.973,0.027,0,180,0,,0.0772,
2018-12-30,1,0.6249,0.0,0.895,0.105,5,22,0,,0.6249,0.6249
2019-01-04,8,0.6223125,0.0,0.8422500000000002,0.15774999999999997,218,699,21,0.7345,0.5868426323319027,0.7139151376146791
2019-01-06,3,0.0,0.0,1.0,0.0,21,132,147,0.0,0.0,0.0
2019-01-07,1,0.2732,0.0,0.926,0.074,11,18,2,0.2732,0.2732,0.2732
2019-01-18,1,0.6908,0.0,0.642,0.358,34,84,4,0.6908,0.6908,0.6908
2019-01-23,3,0.0,0.0,1.0,0.0,27,87,15,0.0,0.0,0.0
2019-01-25,2,-0.2023,0.179,0.709,0.112,70,360,16,-0.2023,-0.2023,-0.2023
2019-02-01,2,0.1943,0.056,0.868,0.076,34,62,2,0.1943,0.1943,0.1943
2019-02-04,1,0.0,0.0,1.0,0.0,34,173,6,0.0,0.0,0.0
2019-02-17,3,0.5962,0.0,0.912,0.08800000000000001,45,118,6,0.5962,0.5962000000000001,0.5962000000000001
2019-02-19,2,0.5468000000000001,0.0285,0.8375,0.134,103,198,57,0.4523719298245615,0.48118383838383844,0.5449980582524272
2019-02-21,2,0.4019,0.0,0.924,0.076,88,138,4,0.4019,0.4019,0.4019
2019-02-27,2,0.5859,0.0,0.853,0.147,34,140,4,0.5859,0.5859,0.5859
2019-03-01,1,0.8065,0.0,0.849,0.151,43,94,5,0.8065,0.8064999999999999,0.8064999999999999
2019-03-04,4,0.0,0.0,1.0,0.0,56,160,4,0.0,0.0,0.0
2019-03-05,2,0.3612,0.0,0.909,0.091,76,305,14,0.3612,0.36119999999999997,0.3612
2019-03-06,1,0.5994,0.0,0.877,0.123,10,27,1,0.5994,0.5994,0.5994
2019-03-08,1,0.6597,0.0,0.69,0.31,8,31,1,0.6597,0.6597,0.6597
2019-03-11,3,0.0,0.0,1.0,0.0,60,69,3,0.0,0.0,0.0
2019-03-14,3,0.0,0.0,1.0,0.0,18,102,21,0.0,0.0,0.0
2019-03-15,4,0.763325,0.0,0.7105000000000001,0.2895,442,625,175,0.8981342857142854,0.8813127999999999,0.8929013574660633
2019-03-16,4,0.2023,0.098,0.777,0.125,44,72,0,,0.2023,0.20230000000000004
2019-03-18,3,0.296,0.0,0.934,0.066,103,123,3,0.296,0.296,0.296
2019-03-22,4,0.77925,0.0,0.7260000000000001,0.274,285,373,89,0.887285393258427,0.8648026809651475,0.8208105263157895
2019-03-24,3,0.5859,0.0,0.884,0.116,84,146,12,0.5859,0.5859,0.5859
2019-03-25,2,0.9729,0.0,0.616,0.384,66,93,72,0.9729,0.9729000000000001,0.9729
2019-03-31,3,0.0,0.0,1.0,0.0,30,72,6,0.0,0.0,0.0
2019-04-02,3,0.9341,0.0,0.603,0.397,220,242,126,0.9340999999999999,0.9341000000000002,0.9341
2019-04-03,6,0.41183333333333333,0.0,0.8738333333333334,0.12616666666666668,213,714,85,0.09534588235294118,0.169578431372549,0.12483004694835681
2019-04-08,2,0.4588,0.0,0.906,0.094,20,60,6,0.45879999999999993,0.4588,0.4588
2019-04-10,1,0.8074,0.049,0.748,0.204,139,251,99,0.8073999999999999,0.8074,0.8074
2019-04-11,6,0.5451,0.014666666666666666,0.7826666666666666,0.20266666666666666,497,681,1002,0.9315910179640718,0.5468770925110132,0.7634392354124749
2019-04-14,3,-0.4559,0.19899999999999998,0.801,0.0,18,108,60,-0.45589999999999997,-0.4559,-0.4559
2019-04-15,4,0.9485,0.0,0.696,0.304,340,307,936,0.9485,0.9484999999999999,0.9485
2019-04-17,6,0.12731666666666666,0.0,0.9723333333333333,0.02766666666666667,287,371,33,0.7639,0.4982851752021563,0.6041996515679443
2019-04-18,1,0.9492,0.0,0.746,0.254,83,50,86,0.9492,0.9492,0.9492
2019-04-20,3,0.8132,0.033999999999999996,0.7346666666666667,0.2313333333333333,145,179,254,0.9004503937007874,0.7464089385474859,0.8111889655172414
2019-04-23,2,-0.6486,0.193,0.807,0.0,26,90,2,-0.6486,-0.6486,-0.6486
2019-04-26,4,0.9485,0.0,0.712,0.288,317,303,712,0.9485,0.9484999999999999,0.9484999999999999
2019-04-27,4,0.8709,0.0,0.7235,0.27649999999999997,123,389,63,0.8346190476190477,0.8169866323907456,0.8366682926829269
2019-05-02,1,0.6486,0.0,0.883,0.117,27,37,33,0.6486,0.6486,0.6486
2019-05-03,2,0.8316,0.044,0.768,0.188,217,241,258,0.8316,0.8315999999999999,0.8316
2019-05-06,3,0.5526,0.0,0.932,0.068,599,545,207,0.5525999999999999,0.5526000000000001,0.5526
2019-05-10,3,0.911,0.0,0.684,0.316,82,124,0,,0.911,0.911
2019-05-11,4,0.882,0.0,0.858,0.142,56,156,40,0.882,0.8820000000000001,0.882
2019-05-12,9,0.27122222222222225,0.051,0.8028888888888889,0.14611111111111114,312,332,356,0.9178002808988766,0.34592018072289166,0.4997320512820512
2019-05-18,5,0.19039999999999999,0.0692,0.8266,0.1042,95,164,21,0.5216666666666667,0.1606768292682927,0.15578315789473685
2019-05-19,2,0.6486,0.0,0.8815,0.1185,40,46,20,0.6485999999999998,0.6486,0.6486
2019-05-20,2,0.6155999999999999,0.0,0.8734999999999999,0.1265,21,38,13,0.6486,0.6138631578947368,0.6203142857142856
2019-05-21,4,0.817575,0.0,0.8315,0.16849999999999998,110,155,63,0.8702,0.8536548387096775,0.8473363636363637
2019-05-22,1,0.7344,0.079,0.711,0.21,4,75,13,0.7344,0.7344,0.7344
2019-05-27,2,0.4914,0.0,0.908,0.092,21,58,0,,0.6193103448275861,0.5225714285714286
2019-05-30,1,0.8811,0.056,0.679,0.266,20,28,6,0.8811,0.8811,0.8811
2019-06-01,1,0.4404,0.0,0.909,0.091,25,33,0,,0.4404,0.4404
2019-06-02,7,0.4000571428571429,0.019714285714285715,0.852857142857143,0.12742857142857142,51,152,11,0.5898909090909091,0.44127105263157906,0.27722352941176476
2019-06-14,3,0.9312999999999999,0.042,0.6999999999999998,0.258,117,147,204,0.9313000000000001,0.9312999999999999,0.9313000000000001
2019-06-15,4,0.899575,0.01025,0.709,0.28075000000000006,121,154,252,0.8804535714285715,0.8795844155844157,0.8780041322314049
2019-06-16,1,0.9618,0.0,0.666,0.334,88,96,148,0.9617999999999999,0.9617999999999999,0.9618000000000001
2019-06-20,5,-0.296,0.087,0.913,0.0,177,273,10,-0.296,-0.296,-0.296
2019-06-22,4,0.839225,0.0,0.76525,0.23475,146,392,52,0.8641769230769232,0.8326051020408163,0.8561102739726026
2019-06-23,2,0.0258,0.059,0.88,0.061,46,54,93,0.0258,0.0258,0.025799999999999997
2019-06-25,1,0.3182,0.0,0.931,0.069,45,106,3,0.3182,0.3182,0.3182
2019-06-27,1,0.8198,0.048,0.718,0.234,20,53,8,0.8198,0.8198,0.8198000000000001
2019-06-29,1,0.2023,0.0,0.948,0.052,40,48,2,0.2023,0.2023,0.2023
2019-07-01,1,0.3818,0.0,0.942,0.058,22,34,1,0.3818,0.3818,0.3818
2019-07-02,4,0.9206,0.0,0.757,0.243,348,429,204,0.9206,0.9205999999999998,0.9205999999999999
2019-07-05,6,0.3026,0.035333333333333335,0.8366666666666668,0.128,15,143,16,0.47324999999999995,0.2831328671328671,0.10612
2019-07-06,1,0.2244,0.0,0.946,0.054,51,109,7,0.2244,0.2244,0.2244
2019-07-07,4,0.502875,0.0615,0.7742499999999999,0.16425,66,319,12,0.6705,0.6221567398119123,0.5790681818181818
2019-07-13,6,0.58435,0.046000000000000006,0.7760000000000001,0.1785,264,413,195,0.7901876923076924,0.6664694915254238,0.824784090909091
2019-07-14,4,0.9485,0.0,0.726,0.274,605,660,952,0.9485,0.9485,0.9485000000000001
2019-07-15,2,0.6792,0.0,0.862,0.138,42,112,6,0.6792000000000001,0.6792,0.6792
2019-07-23,9,0.42162222222222223,0.01911111111111111,0.8612222222222221,0.11988888888888888,473,1089,136,0.4490117647058824,0.381714233241506,0.40900042283298105
2019-07-24,9,0.7983666666666667,0.0,0.7803333333333333,0.21966666666666668,785,1140,1121,0.7963615521855485,0.7932429824561402,0.7947461146496815
2019-07-31,2,0.0,0.0,1.0,0.0,114,342,28,0.0,0.0,0.0
2019-08-02,4,-0.1739,0.11,0.832,0.058,12,115,44,-0.1739,-0.1739,-0.17390000000000003
2019-08-09,3,0.6597,0.0,0.7959999999999999,0.204,96,99,15,0.6596999999999998,0.6597,0.6597
2019-08-12,1,0.0,0.0,1.0,0.0,9,71,4,0.0,0.0,0.0
2019-08-13,11,0.8998909090909091,0.023272727272727275,0.7035454545454546,0.2728181818181818,833,930,1330,0.9298215789473685,0.9249520430107527,0.9264617046818728
2019-08-17,1,0.6229,0.059,0.791,0.149,57,64,83,0.6229,0.6229,0.6229
2019-08-20,1,0.9812,0.0,0.634,0.366,37,41,3,0.9812,0.9812,0.9812000000000001
2019-08-22,2,0.9117,0.0,0.765,0.235,116,106,18,0.9117,0.9117,0.9117
2019-08-23,4,0.9485,0.0,0.726,0.274,701,792,1356,0.9485,0.9485,0.9485
2019-08-30,4,0.72045,0.01175,0.832,0.15625,603,716,900,0.8695026666666668,0.8216050279329609,0.8058333333333334
2019-09-01,3,0.6839666666666666,0.06033333333333333,0.7843333333333332,0.156,111,196,56,0.6741392857142856,0.6806188775510204,0.6931198198198197
2019-09-03,2,0.8271,0.0,0.749,0.251,14,86,10,0.8271,0.8271000000000001,0.8271
2019-09-05,9,0.558788888888889,0.0,0.9163333333333333,0.08366666666666668,5316,3434,1509,0.6002114645460569,0.5935249271986023,0.6133837471783296
2019-09-06,5,0.80306,0.0,0.7798,0.22019999999999995,400,440,748,0.9394318181818181,0.8776570454545455,0.9013587500000001
2019-09-07,1,0.7184,0.0,0.854,0.146,61,54,11,0.7184,0.7184,0.7184
2019-09-10,2,0.779,0.05,0.763,0.187,114,122,28,0.779,0.779,0.779
2019-09-11,4,0.70595,0.04,0.7805,0.17950000000000002,121,137,14,0.7412571428571428,0.7871306569343065,0.8632272727272726
2019-09-13,2,0.9049,0.0,0.8,0.2,57,148,34,0.9049,0.9049000000000001,0.9049
2019-09-14,7,0.5212428571428571,0.0,0.8650000000000001,0.13499999999999998,2914,3513,4684,0.9016144321093084,0.8303561343580985,0.8759951612903225
2019-09-15,3,0.45870000000000005,0.08900000000000001,0.7399999999999999,0.171,119,149,105,0.4587,0.4587,0.4587
2019-09-16,2,0.4134,0.0,0.9159999999999999,0.084,185,206,448,0.13287857142857143,0.17258446601941746,0.13854486486486486
2019-09-17,1,0.7574,0.037,0.811,0.152,52,61,44,0.7574000000000001,0.7574,0.7574
2019-09-18,11,0.8092545454545454,0.0,0.7763636363636365,0.22363636363636372,436,1002,303,0.7772389438943894,0.7836213572854291,0.7765247706422018
2019-09-20,13,0.5374923076923077,0.02007692307692308,0.8192307692307692,0.1606923076923077,522,1026,838,0.6289009546539379,0.7086090643274853,0.6320155172413793
2019-09-21,11,0.8768545454545454,0.0024545454545454545,0.7338181818181817,0.2637272727272728,446,1156,708,0.8597867231638419,0.8728294982698964,0.8678011210762331
2019-09-22,2,0.8805499999999999,0.0,0.747,0.253,120,157,224,0.8938691964285714,0.8975038216560509,0.8976125
2019-09-23,1,0.802,0.043,0.771,0.186,65,72,22,0.802,0.802,0.802
2019-09-24,2,-0.8591,0.188,0.812,0.0,372,1015,66,-0.8591,-0.8591,-0.8591
2019-09-25,2,0.5378499999999999,0.06,0.7215,0.2185,56,72,53,0.1511,0.3659611111111112,0.31685
2019-09-27,1,0.9059,0.049,0.672,0.279,94,99,23,0.9058999999999999,0.9059,0.9059
2019-09-28,1,0.4767,0.0,0.89,0.11,121,122,46,0.4767,0.4767,0.4767
2019-09-29,1,0.128,0.09,0.785,0.125,79,75,18,0.128,0.128,0.128
2019-09-30,1,0.8166,0.0,0.821,0.179,77,80,17,0.8166,0.8166,0.8166
2019-10-01,1,0.25,0.05,0.877,0.073,86,87,22,0.25,0.25,0.25
2019-10-02,1,0.2481,0.045,0.89,0.064,100,110,47,0.24809999999999996,0.24809999999999996,0.2481
2019-10-07,1,0.0,0.0,1.0,0.0,14,34,12,0.0,0.0,0.0
2019-10-08,2,0.3595,0.0,0.909,0.091,36,194,246,0.3595,0.3595,0.3595
2019-10-14,1,0.9516,0.0,0.712,0.288,39,53,20,0.9516,0.9516,0.9516
2019-10-15,8,0.93485,0.0,0.6835,0.3165,533,677,736,0.9490543478260868,0.940989364844904,0.9467343339587241
2019-10-16,3,0.953,0.0,0.7280000000000001,0.272,101,103,126,0.953,0.953,0.953
2019-10-21,4,0.9313,0.0,0.822,0.178,154,188,136,0.9313,0.9313000000000001,0.9313
2019-10-24,8,0.7435,0.0,0.8424999999999999,0.15749999999999997,1132,1269,1544,0.7467901554404146,0.7443506698187551,0.7435000000000002
2019-10-25,2,0.7096,0.0,0.826,0.174,36,163,12,0.7096,0.7096000000000001,0.7096
2019-10-26,12,0.6743250000000001,0.0,0.8575833333333334,0.14241666666666666,832,955,993,0.7200429003021148,0.7049324607329842,0.7030415865384616
2019-10-28,2,0.4215,0.0,0.859,0.141,14,44,2,0.4215,0.4215,0.4215
2019-11-01,1,0.636,0.1,0.727,0.173,23,38,3,0.636,0.636,0.636
2019-11-02,1,0.68,0.0,0.885,0.115,161,171,231,0.68,0.68,0.68
2019-11-03,1,0.7825,0.0,0.761,0.239,31,39,2,0.7825,0.7825,0.7825
2019-11-05,4,0.20315,0.0,0.96,0.04,117,413,24,0.10157500000000001,0.0708319612590799,0.1666871794871795
2019-11-10,2,0.8856,0.0,0.765,0.235,14,46,0,,0.8856,0.8856
2019-11-11,1,-0.2023,0.085,0.852,0.063,28,165,16,-0.2023,-0.2023,-0.2023
2019-11-15,6,-0.6833,0.13,0.87,0.0,211,468,60,-0.6832999999999999,-0.6833,-0.6833000000000001
2019-11-16,2,0.8193,0.0,0.8025,0.1975,185,220,190,0.8817842105263158,0.8655545454545455,0.8793475675675676
2019-11-20,1,-0.34,0.082,0.881,0.036,8,39,2,-0.34,-0.34,-0.34
2019-11-23,1,0.9606,0.0,0.674,0.326,85,109,113,0.9606,0.9606,0.9606
2019-11-29,2,0.8718,0.121,0.508,0.371,4,124,2,0.8718,0.8718,0.8718
2019-12-01,3,0.4295,0.026333333333333334,0.8896666666666667,0.084,348,477,675,0.7559426666666667,0.6584113207547169,0.7319594827586207
2019-12-02,1,0.9618,0.0,0.676,0.324,66,76,102,0.9618,0.9618,0.9618
2019-12-05,5,0.6705,0.0,0.845,0.155,55,95,0,,0.6705,0.6705
2019-12-06,5,0.7768600000000001,0.011399999999999999,0.7496,0.23900000000000002,65,175,4,0.9493,0.7965674285714286,0.7768600000000001
2019-12-09,11,0.8930545454545453,0.010909090909090908,0.7503636363636363,0.23899999999999996,500,761,865,0.9324175722543351,0.8894572930354796,0.9477247999999999
2019-12-11,2,0.296,0.0,0.901,0.099,22,71,18,0.296,0.296,0.296
2019-12-12,1,0.1154,0.0,0.935,0.065,1,18,4,0.1154,0.1154,0.1154
2019-12-16,1,0.8588,0.087,0.687,0.226,27,43,19,0.8588,0.8588000000000001,0.8588
2019-12-22,4,0.6933,0.0,0.7982499999999999,0.20175,456,654,689,0.8680505079825835,0.6897663608562691,0.8027684210526317
2019-12-23,9,0.8523666666666667,0.0,0.8383333333333334,0.16166666666666668,1084,1235,1690,0.8652861538461537,0.8630694736842105,0.8626027675276751
2019-12-26,3,0.8268,0.0,0.8610000000000001,0.139,211,228,347,0.8267999999999999,0.8268,0.8268
2019-12-28,6,0.15064999999999998,0.09249999999999999,0.774,0.1335,874,1000,1329,-0.049295033860045176,-0.053547299999999964,-0.03811498855835237
2019-12-30,6,0.7153999999999999,0.0175,0.7999999999999999,0.1825,285,495,135,0.6117911111111111,0.7934864646464648,0.6705438596491228
2019-12-31,1,0.95,0.0,0.752,0.248,50,57,91,0.9500000000000001,0.95,0.95
2020-01-01,3,0.9516,0.0,0.69,0.31,227,254,389,0.9516000000000001,0.9515999999999999,0.9516000000000002
2020-01-02,3,0.8268,0.0,0.847,0.153,205,260,401,0.8268000000000001,0.8268,0.8268
2020-01-03,8,0.8534875,0.0,0.7643750000000001,0.23562499999999997,676,838,976,0.9162668032786885,0.8812972553699284,0.8905463017751478
2020-01-04,1,0.9421,0.0,0.744,0.256,59,72,71,0.9420999999999999,0.9421000000000002,0.9421
2020-01-05,3,0.8917,0.033,0.766,0.20099999999999998,120,114,234,0.8917,0.8916999999999999,0.8916999999999999
2020-01-06,5,0.84724,0.0,0.7956,0.2044,563,682,900,0.8578006666666667,0.8563960410557184,0.8557536412078152
2020-01-07,3,0.9761000000000001,0.0,0.635,0.365,362,391,573,0.9761,0.9761,0.9760999999999999
2020-01-08,10,0.87572,0.008400000000000001,0.7582000000000002,0.2334,972,1009,927,0.9119392664509169,0.8328665014866204,0.8311191358024691
2020-01-09,3,0.8268,0.0,0.8610000000000001,0.139,240,279,390,0.8268,0.8267999999999999,0.8268000000000001
2020-01-10,1,0.8689,0.0,0.768,0.232,26,33,1,0.8689,0.8689,0.8689
2020-01-11,6,0.86125,0.0,0.7605,0.23949999999999996,750,806,639,0.8397389671361501,0.8634725806451614,0.8659351999999999
2020-01-12,5,0.82448,0.0156,0.6174000000000001,0.367,281,362,479,0.9394154488517745,0.8958276243093923,0.9188128113879003
2020-01-13,3,0.9617999999999999,0.0,0.616,0.38400000000000006,491,560,135,0.9617999999999999,0.9617999999999999,0.9618000000000002
2020-01-14,3,0.9325,0.0,0.651,0.349,506,603,817,0.9325,0.9325,0.9325000000000001
2020-01-15,7,0.8398285714285715,0.0,0.806,0.194,704,766,547,0.8440848263254113,0.8392062663185377,0.8391090909090909
2020-01-16,3,0.8268,0.0,0.844,0.156,278,329,462,0.8267999999999999,0.8268,0.8268
2020-01-17,5,0.9118,0.0,0.7430000000000001,0.257,614,658,540,0.9184111111111111,0.9053212765957447,0.9053358306188923
2020-01-18,2,0.926,0.0,0.739,0.261,303,388,494,0.926,0.926,0.9259999999999999
2020-01-19,9,0.5740333333333334,0.04466666666666667,0.7403333333333334,0.215,965,1009,792,0.8953515151515152,0.8457346878097125,0.8386243523316063
2020-01-20,2,0.9793,0.0,0.642,0.358,789,823,390,0.9793,0.9793,0.9793
2020-01-21,8,0.7718624999999999,0.0195,0.8106249999999999,0.169875,947,886,1089,0.8203793388429752,0.8015563205417607,0.7700537486800423
2020-01-22,6,0.8854500000000001,0.0,0.7250000000000001,0.275,466,798,618,0.891973786407767,0.8863582706766916,0.8898568669527896
2020-01-23,5,0.69528,0.0,0.8640000000000001,0.13599999999999998,526,574,388,0.7425773195876288,0.5802731707317073,0.5760775665399239
2020-01-25,2,0.8555,0.0,0.795,0.20500000000000002,72,79,5,0.8554999999999999,0.8555,0.8555
2020-01-27,10,0.5632900000000001,0.0164,0.8583000000000001,0.1253,1330,877,270,0.49739037037037026,0.4754369441277081,0.575272932330827
2020-01-28,4,0.30679999999999996,0.0365,0.8115,0.152,356,392,70,0.79598,0.7520214285714287,0.8032494382022471
2020-01-29,2,0.9537,0.0,0.751,0.249,180,221,278,0.9537,0.9537,0.9537
2020-01-30,10,0.77837,0.0172,0.6649999999999998,0.31779999999999997,693,862,604,0.8307334437086091,0.5196351508120649,0.4743075036075036
2020-01-31,5,0.9531400000000001,0.0,0.5588,0.4412,701,792,705,0.9790781560283688,0.9437994949494951,0.9420830242510699
2020-02-01,10,0.9185800000000001,0.0,0.7542000000000001,0.24579999999999994,927,1165,1432,0.9004138268156425,0.9060665236051502,0.9050634304207119
2020-02-02,2,0.0902,0.0745,0.8220000000000001,0.1035,72,139,100,0.6593600000000001,-0.02922805755395683,0.5293666666666668
2020-02-03,2,0.8591,0.0,0.747,0.253,326,352,118,0.8591,0.8590999999999999,0.8591
2020-02-04,3,0.6249,0.144,0.639,0.217,247,266,306,0.6249,0.6249,0.6249
2020-02-05,2,0.8439,0.059,0.681,0.259,175,181,232,0.8439,0.8439,0.8439
2020-02-06,2,0.8074,0.0,0.777,0.223,290,289,120,0.8074,0.8074,0.8074
2020-02-07,9,0.7979222222222222,0.0,0.785888888888889,0.2141111111111111,603,1140,768,0.835739453125,0.8476414035087718,0.8173150912106136
2020-02-08,3,0.0,0.0,1.0,0.0,6,75,9,0.0,0.0,0.0
2020-02-09,4,0.8722,0.086,0.66,0.254,777,843,1252,0.8722000000000001,0.8722,0.8722
2020-02-10,2,0.8074,0.0,0.783,0.217,371,392,132,0.8074,0.8074000000000001,0.8073999999999999
2020-02-11,3,0.8785,0.025000000000000005,0.726,0.249,297,150,66,0.8785,0.8784999999999998,0.8785
2020-02-14,4,0.43147499999999994,0.09000000000000001,0.75075,0.1595,541,593,826,0.3203941888619854,0.34647099494097805,0.3198750462107208
2020-02-15,6,0.7173333333333334,0.032,0.7520000000000001,0.21599999999999997,920,1103,1496,0.7352089572192513,0.7708888485947416,0.7450991304347825
2020-02-16,4,0.9396,0.00675,0.6884999999999999,0.30499999999999994,559,727,445,0.9669640449438203,0.9464541953232463,0.9488289803220036
2020-02-17,3,0.9253,0.0,0.6673333333333334,0.33266666666666667,375,404,104,0.9258307692307691,0.9257574257425741,0.9258472
2020-02-18,5,0.81914,0.0546,0.6912,0.2542,460,458,586,0.7428279863481229,0.7648085152838427,0.7788923913043477
2020-02-19,1,0.9557,0.0,0.641,0.359,72,54,27,0.9557,0.9557,0.9557
2020-02-20,2,0.8074,0.0,0.835,0.165,132,69,16,0.8074,0.8074,0.8074
2020-02-21,4,0.730725,0.0,0.8722500000000001,0.12775,210,263,215,0.6826576744186047,0.7187657794676806,0.7093285714285713
2020-02-24,3,0.0,0.0,1.0,0.0,18,144,6,0.0,0.0,0.0
2020-02-25,2,0.8268,0.0,0.769,0.231,384,383,94,0.8268,0.8268,0.8268
2020-02-26,3,0.9450666666666666,0.0,0.6966666666666667,0.3033333333333333,432,434,502,0.9471458167330677,0.9461815668202764,0.9460694444444444
2020-02-27,6,0.4134,0.0,0.9245,0.0755,306,381,347,0.8125037463976945,0.5598803149606298,0.5917294117647058
