,Unnamed: 0,Date,Open,High,Low,Close,Volume,Daily_Change,Daily_Change_Ind,MACD,PROC_3,PROC_5,PROC_10,wpr,sto_os,goog_trend_score,count,compound_times_retweets,likes_count,neg_times_retweets,pos_times_retweets,replies_count,retweets_count,pos_weighted,neg_weighted,compound_weighted,count_avg7,count_daily_diff,count_weekly_diff,replies_count_avg7,replies_count_daily_diff,replies_count_weekly_diff,retweets_count_avg7,retweets_count_daily_diff,retweets_count_weekly_diff,likes_count_avg7,likes_count_daily_diff,likes_count_weekly_diff,compound_weighted_avg7,compound_weighted_daily_diff,compound_weighted_weekly_diff,pos_weighted_avg7,pos_weighted_daily_diff,pos_weighted_weekly_diff,neg_weighted_avg7,neg_weighted_daily_diff,neg_weighted_weekly_diff,Daily_Change_Perc,RSI,Weekly_Change,Weekly_Change_Perc,streak,Close/Last_Gold,Open_Gold,Daily_Change_Gold,Daily_Change_Perc_Gold,Increased_Gold,RSI_Gold,Close/Last_SP500,Open_SP500,Daily_Change_SP500,Daily_Change_Perc_SP500,Increased_SP500,RSI_SP500,label
1119,629,2017-05-05,-0.6636024084298578,-0.65008753416864,-0.6656906894599236,-0.6577078573182035,-0.6362499712335922,-0.026000902345386632,1.0,-0.027967238758784145,0.865855618109508,1.5547884147170126,1.5632211312561544,0.9216891927064769,0.9216891927064778,-1.213451664899404,-0.5706253387518829,-0.5463831483542742,-0.555485276269229,-0.5548985756682209,-0.560345087093674,-0.49230915665352415,-0.4898578415461206,-1.2709556107608715,-0.7945904724607795,-1.1339461617438742,-0.382414812933747,-0.1990877761328907,-0.6990811358551079,-0.6222300932464825,-0.025568628863558394,-0.07535908098293058,-0.16254265471656432,-0.42513740602938244,-0.7057644303950227,-0.5353409832603327,-0.13271233125763937,-0.3330035380782667,-0.8759118168316815,-0.32142964028488025,-0.7502847801254289,-0.9638276482206604,-0.29236752494584173,-0.9423287267459066,-0.567660168953997,-0.10830227516900649,-0.5684922592044944,0.19874166445187932,1.8637102260592602,0.07425196683243877,1.2554385647545936,1.8089507532287399,-0.6077236851821469,-0.5992548213840324,-0.13486333023739963,-0.17035233272150505,0,-1.517367751370797,-0.4306083881030818,-0.444243517903955,0.2743504825674259,0.3002211587952227,1,0.18503656941460891,1.0
1120,742,2017-10-16,-0.01099477155932417,-0.023408937405404673,-0.0064189405386948905,-0.00953973221538803,-0.5723648140715517,0.03573916774739202,1.0,0.6122018795309174,0.06008017118420275,1.9168574107280176,2.1913479002959226,0.6847134767812697,0.6847134767812701,-1.9593622591098911,0.22929584058610197,0.38489896059435696,0.11246520181232657,-0.21118971936146802,0.6768547207158119,-0.42850618593071377,1.3148422959537331,-0.46134811316402935,-0.7107960364403308,-0.4437556467398952,0.3295386754708596,0.5935570541555757,-0.1616337246921297,-0.48944728094146867,0.006637780815687108,-0.12333103011018058,0.8892786557200517,1.6352137388246395,1.1724284017740019,0.06335904273508688,0.5485433107097707,0.13722651713853087,-0.9240138543288462,-0.13247367516536757,0.18864404134955998,-1.0618282716005276,-0.3039198291413895,0.06220603061712592,-1.3268712895299462,-0.1551154476425462,-0.08788409433512781,0.1222909416262376,1.3943770255463206,0.7156142325049751,1.6772146791408469,2.9867695854128593,-0.27575171058794895,-0.2615884050851896,-0.24132827718320524,-0.28355726465113273,0,0.20731146007176973,-0.1031847700717806,-0.10673668269378582,0.07149702415563548,0.06934918353976381,1,-0.7882902682260818,0.0
1121,77,2015-01-30,-0.8694708760204041,-0.857339536381293,-0.8799463844659667,-0.8642792508117471,-0.6915570296314936,-0.07783568773902674,0.0,-0.22193161104566364,-2.133132023373997,-1.3773694351149806,0.33836456524757874,-0.4356205984713986,-0.435620598471398,0.11853153904789451,-1.0628845260367967,-0.5937886270381268,-0.6649648714962967,-0.5747053207540785,-0.6336335475660599,-0.4997245140256668,-0.7640761968984142,0.5880237088227587,1.7723621036413457,-0.1552928261495405,-1.0994536833983866,-0.18185636677879358,-0.32798649481400394,-0.6407967880455988,-0.014890567900386087,-0.06631294200464916,-0.5901447454423673,-0.07061932206165135,-0.5643865625436396,-0.7181037062134112,-0.058071051374751916,-0.2788701263177229,-1.1373810471425223,0.7256817022247122,0.7414187667619946,-0.061037807634269046,1.1017985641951766,0.7238427003883466,1.7504432872829476,1.676101224550383,1.0193390217502423,-0.8028747103133747,-0.9891352208082709,-0.12864250159320958,-1.1973676718810111,-1.7245057433236184,-0.37957474600637087,-0.4663667478728749,1.5229479864900335,1.8038852328906887,1,0.5915778815346515,-1.2665879824829689,-1.2156699864707263,-1.0339497605501664,-1.3577971035942644,0,-1.5978248923008054,1.0
1122,95,2015-02-25,-0.868508025783688,-0.8578686763535216,-0.8783546660078203,-0.8625625180811639,-0.6924658901726213,-0.06569820321910867,0.0,-0.2007377669995688,-0.04713214279483771,-0.4615817407854595,-0.12975246413256478,-0.21177067597188698,-0.2117706759718863,-0.09458577358367326,-1.0705760758381235,-0.5713746389675243,-0.6647063600553828,-0.5830361621101114,-0.6070702146389844,-0.4952444022799973,-0.7494412111184081,1.9363810828719457,-0.9045913984871666,1.640349544783556,-1.1197952116385181,-0.1646249574246965,-0.29919466921598725,-0.6421274011728688,-0.0071403623625997375,-0.05788358522943237,-0.7780167102369903,-0.5603471350012607,-0.2361502319364803,-0.7622483679199693,-0.35287947282638743,-0.20989222744740835,-0.4036258903310313,2.6269727139409373,2.471554854085289,0.21209442379290017,2.8685180650252535,2.149076403099094,0.18070511464074326,0.041189136028144044,-1.0718949878559516,-0.2028231661471615,-0.47275699752539896,-0.10383069189411272,-0.13837798181560124,-0.9392931885342054,-0.7185264204606314,-0.719943334048264,0.040043368316409006,0.044217704320847956,1,-1.0752867939507147,-1.0207979889535668,-1.0172399568235708,-0.07531032409700017,-0.09591698836903158,0,1.222581770126567,1.0
1123,1557,2021-01-12,4.683460255893443,4.617270666889985,4.453510712559912,4.373199845779461,3.804723426109665,-3.4891882869241613,0.0,7.29390815359316,-2.369745671407648,-1.7227084833641784,0.21705145540512402,-0.19432182590320707,-0.1943218259032064,1.1841181022057334,2.006043844692588,7.476300548714761,3.8933242808996473,0.6707465271365516,7.209657913624411,6.658412649270749,3.9306583761070018,1.9161943662707717,-0.6149763758778095,2.4943728300612222,2.7603513001665885,-1.0089640157754542,-1.105365785960455,6.726405819261104,4.036055753305675,2.8896842975385475,3.9367530595273914,1.9023735601008003,1.4676959204046163,5.036046138932366,-0.08781670994194221,0.3435545792927384,1.651858328266063,2.0215397888191284,1.8785174776834719,1.614923945473865,1.7387176029393008,1.3288688812971856,-0.5452377852764654,-0.3987401613684147,-0.3856016278294262,-1.180474870301879,0.6655285740157268,-0.1830794903504647,-0.20518309258765804,-0.9392931885342054,2.085131767078019,2.0885698523547562,-0.10444477396718184,-0.09613317217794769,0,-0.6709625997080729,2.4681296612690775,2.4701652291544405,-0.03306661420093064,-0.03298725999829697,0,0.03889855854442499,1.0
1124,1075,2019-02-13,-0.3311003210332881,-0.3408751669084437,-0.32291728600311476,-0.33493708240959963,-0.30583426860350554,-0.10778860956365935,0.0,-0.21079629001623826,-0.3605147746571182,-0.2775767439133935,0.1597190555886788,0.4209780620488045,0.4209780620488054,1.3972354148373012,-0.05529150206298883,-0.25786205418848973,-0.2847807123921462,-0.43286300769606306,-0.3597943004786617,-0.3753627914303584,-0.39107168753107946,-0.2183135690459232,-0.4715934456047444,0.5618723308523804,0.07272688143919787,0.11107759224085705,-0.34398195347956867,-0.4622780175520952,-0.008001496311242666,-0.07090454284968593,-0.5062209822743909,0.09940332652015126,0.03652216815776631,-0.314933528078107,-0.04871009878217857,-0.10796523696278514,0.37247496845940536,0.6328487035401154,0.4228285994325453,-0.026643638163000794,0.005849327819568957,-0.24074253047594213,0.24844489436656597,-0.25305962150898703,-0.6380269838875163,-0.2166056575396368,-0.40192482954060316,0.08288539114723287,0.41391983388684106,-0.546686911139499,-0.24172567377014695,-0.23718928339133816,-0.07402621769694671,-0.09154398359650812,0,0.42814644695129916,0.3008272332571495,0.2959759767454062,0.0991018246817869,0.08959503231056516,1,-0.6914474993848254,0.0
1125,642,2017-05-24,-0.5407672958824377,-0.513591812788373,-0.5357613039066043,-0.5196557957056703,-0.5893696343771101,0.1937789025521894,1.0,0.22390231936178878,2.6618282984187003,2.39987924596459,2.5094045726978726,1.2233983376215132,1.2233983376215145,1.2906767585215173,-0.27065489650013863,-0.5173898433350969,-0.40671194202323707,-0.18957456341067996,-0.4711343788214221,-0.4675912987463821,-0.11675951816737555,-1.3210210948619996,-0.24837401337912662,-1.2694047558686392,-0.20188374980257898,-0.1990877761328907,-0.2800001188173096,-0.5926471595332238,-0.04606361684126008,-0.06973950979945273,0.09373371937029118,-0.7780908643966673,-0.3793494352773601,-0.4104708546936556,-0.24134864950303,-0.21512387828644214,-1.3753189981680531,-0.013097833095036293,-0.5123646852223225,-1.4113296706052396,0.07429280323639784,-0.7469087705897823,-0.8062470654406713,0.4608531369839275,0.145240490971195,1.1896850722785046,2.3162600928322057,0.4352650941502093,3.030776491207053,2.201557030623446,-0.49343109997363266,-0.5007869374052735,0.1389036761946472,0.15980802194250476,1,0.08609597431242753,-0.4200630110777606,-0.42554828634574476,0.1095581885174454,0.11712390788911735,1,-0.8370089237089882,0.0
1126,1509,2020-11-02,1.255829655943754,1.187100656605602,1.2581119356264092,1.2066905412111968,1.157855985886614,-0.45205335045258815,0.0,1.0478034848693694,-0.13278871327075414,0.06438232410802787,0.15465613723242366,0.5923996161283213,0.5923996161283218,-1.213451664899404,0.13699724297018062,0.40785036518387463,0.37541442246199,0.4639872675358589,0.3186091120519224,1.0181064480847744,0.22903892789097352,0.28951905399494876,0.2356703805364393,0.8194451490065122,0.9245283764947096,-0.38863327902795874,-1.927532361370487,0.7083830340235224,1.3370897314690107,0.7963255003371501,0.6102118537430964,-0.36750702974628674,-0.5213872072916043,1.2471857125819217,0.22054045868315472,-1.1475432248689115,0.452657180465976,2.0280931740746433,0.6918058652157765,0.4772894014087813,0.9295260237740384,0.068314336121277,0.4698613245639835,-0.5229886230697562,0.013769406939962637,-0.40057039407734,1.250987268889651,0.305915213387377,0.15937911025438872,-0.546686911139499,2.2958314566036404,2.2262506104843487,1.1655299503148486,0.9176947669836083,1,-0.4231625648092954,1.4529820435079945,1.4249280682970662,0.5721477246069758,0.4517595325253446,1,-2.2593643147783236,1.0
1127,1435,2020-07-20,0.5397802987854351,0.49473507661297567,0.5837704275769079,0.5249310377369603,0.13429149847774663,-0.10805526958977948,0.0,-0.27343436551664774,-0.11703003744494536,-0.2063438196047673,-0.313234493493398,-0.9447053685237186,-0.9447053685237179,-0.6273790551625926,0.3754352868113107,1.8582151562236828,0.5160877315593441,1.0158492179044176,1.8370721633271503,1.7477467161812235,0.924576008486904,1.4406012528981529,0.12089893021727802,1.863436180478926,0.47065802763677295,1.1966563815489741,-0.09125370656364455,0.9258299746125068,2.142766653819334,1.6883981600363116,0.3311781773880744,1.999771503728566,1.2932172597441156,0.42598362497421505,1.1751728674823614,0.4200578084339789,0.7453707803020201,1.3410725668863475,1.808804319662766,0.624786244178535,1.1507155511973135,1.3336722715694156,0.22948222688441833,0.053610702816741296,0.01299894529377865,-0.13255461628896242,-0.5933901507633137,-0.16909775025990317,-0.2556044873965328,-0.546686911139499,1.968221794421981,1.9443536152000243,0.37464748728892605,0.2981444906876322,1,0.8449122024308127,1.332227137963139,1.276214119032586,1.1372096262859712,0.9268067053057427,1,-0.36914885116215057,1.0
