,Date,Open,High,Low,Close,Adj Close**,Volume,Daily_Change,Daily_Change_Ind,MACD,PROC_3,PROC_5,PROC_10,wpr,sto_os,Daily_Change_Perc,Weekly_Change,Weekly_Change_Perc,RSI,streak,Close/Last_Gold,Open_Gold,Daily_Change_Gold,Daily_Change_Perc_Gold,Increased_Gold,RSI_Gold,Close/Last_SP500,Open_SP500,Daily_Change_SP500,Daily_Change_Perc_SP500,Increased_SP500,RSI_SP500,label,count,compound,compound_times_retweets,likes_count,neg,neg_times_retweets,neu,pos,pos_times_retweets,replies_count,retweets_count,pos_weighted,neg_weighted,compound_weighted,count_avg7,count_daily_diff,count_weekly_diff,replies_count_avg7,replies_count_daily_diff,replies_count_weekly_diff,retweets_count_avg7,retweets_count_daily_diff,retweets_count_weekly_diff,likes_count_avg7,likes_count_daily_diff,likes_count_weekly_diff,compound_weighted_avg7,compound_weighted_daily_diff,compound_weighted_weekly_diff,pos_weighted_avg7,pos_weighted_daily_diff,pos_weighted_weekly_diff,neg_weighted_avg7,neg_weighted_daily_diff,neg_weighted_weekly_diff,goog_trend_score
1017,2018-10-25,0.0039,0.0039,0.0037,0.0037,0.0037,"12,336,100",-0.0001999999999999,0,-0.0003985459380514,-0.1590909090909091,-0.1956521739130434,-0.2884615384615384,-115.38461538461536,-15.384615384615358,-0.05128205128202564,-0.0008999999999999998,-0.19565217391304343,22.184230670313227,-5.0,1232.4,1236.6,-4.199999999999818,-0.0033964095099464,0,59.11586368898229,2705.57,2674.88,30.69000000000005,0.0114734118913745,1,50.951484240081896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
750,2017-10-04,0.0011,0.0011,0.0009,0.001,0.001,"2,119,210",-0.0001,0,-0.0001004100276453,-0.0909090909090909,-0.0909090909090909,0.1111111111111111,-49.99999999999999,50.000000000000014,-0.09090909090909091,-0.00010000000000000005,-0.09090909090909094,39.190689166751866,-7.0,1276.8,1274.5,2.2999999999999545,0.0018046292663789,1,36.961386499998845,2537.74,2533.48,4.259999999999764,0.0016814815984336,1,31.91339674317388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
448,2016-07-25,0.0002,0.0002,0.0002,0.0002,0.0002,"108,561",0.0,0,-1.9983634713059565e-05,0.0,0.0,-0.3333333333333332,-100.0,0.0,0.0,-9.999999999999996e-05,-0.33333333333333326,36.32358091853464,-2.0,1319.5,1322.7,-3.200000000000045,-0.0024192938686021,0,50.322255666066944,2168.48,2173.71,-5.230000000000018,-0.0024060247227091,0,47.99680675057748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1253,2019-10-04,0.0023,0.0024,0.0023,0.0024,0.0024,"42,842,902",9.999999999999984e-05,1,-5.89188517958624e-05,0.0,0.0909090909090907,0.0909090909090907,-60.000000000000064,39.99999999999993,0.04347826086956515,0.00019999999999999966,0.09090909090909075,48.456285013983,1.0,1506.2,1505.6,0.6000000000001364,0.0003985122210415,1,49.77993232160792,2952.01,2918.56,33.45000000000027,0.0114611315169125,1,37.67958894177804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
932,2018-06-26,0.0025,0.0026,0.0025,0.0025,0.0025,"4,070,170",0.0,0,-0.0002991329456797,-0.0384615384615383,-0.1666666666666666,-0.1379310344827585,-100.0,0.0,0.0,-0.0005,-0.16666666666666666,25.258376700903185,-8.0,1259.9,1267.3,-7.399999999999864,-0.0058391856703226,0,25.709754453575968,2723.06,2722.12,0.9400000000000546,0.0003453190895331,1,35.48380371921736,0.0,3.0,0.0,0.0,84.0,0.0,0.0,1.0,0.0,0.0,9.0,63.0,0.0,0.0,0.0,3.2857142857142856,-3.0,-0.2857142857142856,7.428571428571429,3.0,1.5714285714285712,48.71428571428572,-21.0,14.285714285714285,111.71428571428572,-113.0,-27.714285714285708,0.1810467817896389,0.0517571428571428,-0.1810467817896389,0.0770523286237572,-0.0219047619047619,-0.0770523286237572,0.038421768707483,-0.0639523809523809,-0.038421768707483,48
812,2018-01-03,0.0091,0.0096,0.0089,0.0093,0.0093,"66,349,900",0.0001999999999999,1,0.0014574013759601,0.0333333333333333,-0.0106382978723405,0.0813953488372092,-3.0303030303030645,96.96969696969694,0.02197802197801099,0.0,0.0,66.66766796678922,2.0,1318.5,1319.0,-0.5,-0.0003790750568612,0,72.38588332442353,2713.06,2697.85,15.210000000000036,0.005637822710677,1,39.96757275188016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
1428,2020-06-16,0.0025,0.0025,0.0024,0.0025,0.0025,"196,212,618",0.0,0,2.217224763779741e-06,0.0,0.0,-0.0384615384615383,-100.0,0.0,0.0,-9.999999999999983e-05,-0.038461538461538394,41.874011539482154,-17.0,1736.5,1732.3,4.2000000000000455,0.0024245223113779,1,53.66660392825364,3124.74,3131.0,-6.260000000000218,-0.0019993612264452,0,46.08178919175767,0.0,3.0,0.7639,230.69780000000003,145.0,0.0,0.0,0.852,0.148,44.696,24.0,302.0,0.148,0.0,0.7639000000000001,4.0,-1.0,-1.0,126.42857142857144,-156.0,-102.42857142857144,147.42857142857142,170.0,154.57142857142858,198.42857142857144,31.0,-53.428571428571416,0.4769619047619048,-0.0585999999999998,0.2869380952380952,0.0999047619047619,-0.064,0.048095238095238,3.9650822308041295e-18,0.0,-3.9650822308041295e-18,55
422,2016-06-16,0.0003,0.0003,0.0003,0.0003,0.0003,"398,411",0.0,0,2.771075910371545e-05,0.0,0.0,0.4999999999999998,-0.0,100.0,0.0,9.999999999999996e-05,0.4999999999999998,99.41527702644731,-7.0,1298.4,1295.0,3.400000000000091,0.0026254826254826,1,69.49398535426818,2077.99,2066.36,11.629999999999654,0.0056282545151859,1,43.91732711711585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
446,2016-07-21,0.0002,0.0002,0.0002,0.0002,0.0002,"252,756",0.0,0,-1.5225012609789844e-05,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-100.0,0.0,0.0,-9.999999999999996e-05,-0.33333333333333326,4.928424031571751,-42.0,1331.0,1316.2,14.799999999999956,0.0112444917185837,1,55.70695721334153,2165.17,2172.91,-7.739999999999782,-0.0035620435268832,0,46.250964462514574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
388,2016-04-28,0.0002,0.0002,0.0002,0.0002,0.0002,"131,177",0.0,0,-1.544074711031738e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.95159398017181,-30.0,1266.4,1247.3,19.100000000000136,0.0153130762446886,1,59.67181117312391,2075.81,2090.93,-15.11999999999989,-0.0072312320355056,0,51.45428713908591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
1153,2019-05-14,0.0028,0.0032,0.0027,0.0031,0.0031,"58,434,919",0.0002999999999999,1,3.742797926188082e-05,0.1071428571428571,0.2399999999999999,0.148148148148148,100.0,200.0,0.10714285714282143,0.0005999999999999998,0.23999999999999994,69.16729103553324,2.0,1296.3,1300.8,-4.5,-0.0034594095940959,0,55.14187158083799,2834.41,2820.12,14.289999999999964,0.0050671602626838,1,45.18044097038158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
989,2018-09-17,0.0065,0.0065,0.0062,0.0062,0.0062,"26,385,900",-0.0002999999999999,0,0.0008332413686042,0.0,-0.0461538461538461,0.1698113207547169,-35.0,64.99999999999999,-0.04615384615383077,0.0004000000000000002,0.06896551724137935,62.80724222957651,-1.0,1205.8,1199.8,6.0,0.0050008334722453,1,48.42020426724025,2888.8,2903.83,-15.029999999999744,-0.0051759228329481,0,56.378972316842734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
303,2015-12-24,0.0001,0.0002,0.0001,0.0001,0.0001,"161,918",0.0,0,2.853324870075361e-06,0.0,-0.5,0.0,-100.0,0.0,0.0,-0.0001,-0.5,42.97162254988601,-51.0,1075.9,1069.6,6.300000000000182,0.0058900523560211,1,49.89989605941669,2060.99,2063.52,-2.5300000000002,-0.0012260603241064,0,66.8026185684698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
1089,2019-02-11,0.0019,0.0019,0.0019,0.0019,0.0019,"15,220,889",0.0,0,-6.518527872653767e-05,-0.05,0.0,0.0,-50.0,50.0,0.0,0.0,0.0,42.71034346620378,-3.0,1307.0,1313.4,-6.400000000000091,-0.0048728490939546,0,55.446827353342215,2709.8,2712.4,-2.599999999999909,-0.0009585606842648,0,28.446783850908844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1236,2019-09-11,0.0024,0.0025,0.0024,0.0024,0.0024,"30,308,813",0.0,0,-8.399130508695727e-05,-0.0400000000000001,-0.0400000000000001,-0.0400000000000001,-100.0,0.0,0.0,-0.0002000000000000001,-0.07692307692307696,35.3991853471714,-7.0,1503.2,1493.9,9.299999999999956,0.0062253162862306,1,48.40082699550682,3000.93,2981.41,19.519999999999985,0.0065472377163825,1,52.45860571075133,0.0,4.0,0.70595,104.4505,137.0,0.04,4.455,0.7805,0.1795,28.996,14.0,121.0,0.2396363636363636,0.0368181818181818,0.8632272727272726,3.7142857142857135,2.0,0.2857142857142856,339.42857142857144,-14.0,-325.42857142857144,876.7142857142857,7.0,-755.7142857142857,638.4285714285714,15.0,-501.4285714285714,0.7707985128179174,0.0842272727272726,0.0924287599093551,0.1930965393801793,0.0526363636363636,0.0465398242561842,0.0215364455364455,-0.0131818181818181,0.0152817362817362,16
708,2017-08-04,0.0018,0.0018,0.0018,0.0018,0.0018,"3,828,740",0.0,0,-0.0001149684707648,0.0,0.0588235294117647,0.0,-74.99999999999999,25.00000000000001,0.0,-0.00010000000000000005,-0.052631578947368446,44.15830765404133,-3.0,1264.6,1275.3,-10.700000000000044,-0.0083901827021093,0,56.128886233603886,2476.83,2476.88,-0.0500000000001819,-2.0186686476608437e-05,0,53.671819730459774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
874,2018-04-04,0.003,0.003,0.0027,0.0028,0.0028,"5,330,250",-0.0002,0,-0.000462672450493,0.0370370370370369,0.0,-0.2,-90.00000000000001,9.999999999999982,-0.06666666666666667,-0.0002999999999999999,-0.09677419354838708,32.84719540578756,-1.0,1340.2,1336.7,3.5,0.0026183885688636,1,52.95401717011544,2644.69,2584.04,60.65000000000009,0.0234709989009458,1,45.48021939191845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
420,2016-06-14,0.0003,0.0003,0.0003,0.0003,0.0003,"1,283,070",0.0,0,2.6270132089744203e-05,0.0,0.0,0.4999999999999998,-0.0,100.0,0.0,9.999999999999996e-05,0.4999999999999998,99.41527702644731,-5.0,1288.1,1286.2,1.899999999999864,0.0014772197169956,1,66.16803472431013,2075.32,2076.65,-1.3299999999999272,-0.0006404545782871,0,43.67785257021752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
1099,2019-02-26,0.002,0.0021,0.002,0.002,0.002,"19,292,966",0.0,0,9.967109256420366e-06,-0.0476190476190475,0.0,0.0526315789473684,-49.99999999999994,50.00000000000006,0.0,-9.999999999999983e-05,-0.04761904761904754,49.473959399066324,-4.0,1328.5,1329.9,-1.400000000000091,-0.0010527107301301,0,58.31343792110536,2793.9,2792.36,1.5399999999999636,0.0005515048202953,1,44.86472339657499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
617,2017-03-27,0.0003,0.0003,0.0002,0.0003,0.0003,"1,082,440",0.0,0,2.224077094671893e-05,0.0,0.4999999999999998,0.4999999999999998,-0.0,100.0,0.0,9.999999999999996e-05,0.4999999999999998,99.99989493392877,-3.0,1258.8,1247.2,11.599999999999907,0.0093008338678639,1,68.41032034141739,2341.59,2329.11,12.480000000000018,0.0053582698970851,1,37.829774529363945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
1549,2020-12-07,0.0034,0.0034,0.0033,0.0033,0.0033,"36,923,813",-9.999999999999984e-05,0,0.0001158906878704,0.0,-0.0294117647058823,0.0,-90.00000000000001,9.999999999999986,-0.029411764705882307,-9.999999999999983e-05,-0.029411764705882304,51.81231647370985,-2.0,1866.0,1841.1,24.90000000000009,0.0135245233827603,1,52.01735042522741,3691.96,3694.73,-2.769999999999982,-0.0007497164880789,0,43.52792917804935,0.0,4.0,-0.8689,-24.3292,216.0,0.222,6.216,0.738,0.04,1.12,24.0,28.0,0.04,0.222,-0.8689,5.285714285714286,-3.0,-1.2857142857142856,1121.571428571429,-4702.0,-1097.571428571429,1387.857142857143,-2873.0,-1359.857142857143,1336.571428571429,-2618.0,-1120.571428571429,0.4516102242249499,-1.645522233712513,-1.3205102242249498,0.1252830491865555,-0.1097507755946225,-0.0852830491865554,0.0317142857142857,0.222,0.1902857142857142,7
996,2018-09-26,0.0057,0.0058,0.0057,0.0057,0.0057,"11,673,600",0.0,0,0.0003480673263422,-0.0338983050847457,0.0,-0.123076923076923,-89.99999999999997,10.000000000000025,0.0,-0.0002999999999999999,-0.04999999999999999,54.91487746314615,-3.0,1199.1,1205.5,-6.400000000000091,-0.0053090004147657,0,44.596305267178096,2905.97,2916.98,-11.010000000000218,-0.0037744516589075,0,64.08159543086086,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86
1415,2020-05-28,0.0025,0.0026,0.0025,0.0025,0.0025,"220,213,442",0.0,0,3.671182328076174e-05,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,56.10110223638865,-14.0,1728.3,1725.0,3.2999999999999545,0.0019130434782608,1,53.09372133412932,3029.73,3046.61,-16.88000000000011,-0.0055405844528837,0,40.04427160873213,0.0,4.0,0.8225,108.57,114.0,0.0,0.0,0.788,0.212,27.984,180.0,132.0,0.212,0.0,0.8225,4.142857142857143,0.0,-0.1428571428571432,181.8571428571429,172.0,-1.8571428571428608,141.42857142857142,-62.0,-9.428571428571416,223.14285714285717,-345.0,-109.14285714285714,0.4665190476190476,0.8225,0.3559809523809523,0.1016190476190476,0.212,0.1103809523809523,3.9650822308041295e-18,0.0,-3.9650822308041295e-18,58
1447,2020-07-14,0.0032,0.0034,0.0031,0.0033,0.0033,"103,213,409",9.999999999999984e-05,1,0.0002990133550418,-0.131578947368421,-0.25,0.4347826086956522,-58.333333333333336,41.66666666666666,0.031249999999999948,0.0007000000000000001,0.2692307692307693,55.116807728905485,1.0,1813.4,1810.9,2.5,0.0013805290187199,1,63.14908214418324,3197.52,3141.11,56.409999999999854,0.0179586197236008,1,34.491204978405406,0.0,18.0,0.3959777777777779,2236.4992,1918.0,0.0098333333333333,0.354,0.8960555555555556,0.0941111111111111,458.804,568.0,7362.0,0.0623205650638413,4.808475957620212e-05,0.3037896223852214,9.714285714285714,12.0,8.285714285714286,239.7142857142857,460.0,328.2857142857143,1492.0,5374.0,5870.0,832.4285714285714,1249.0,1085.5714285714284,0.3884149321436729,0.3037896223852214,-0.0846253097584514,0.1117850852449072,0.0623205650638413,-0.0494645201810658,0.005668089883288,4.808475957620212e-05,-0.0056200051237118,10
304,2015-12-28,0.0001,0.0001,0.0001,0.0001,0.0001,"139,835",0.0,0,-2.605534552617509e-06,0.0,0.0,-0.5,-100.0,0.0,0.0,0.0,0.0,42.97162254988601,-55.0,1068.3,1068.6,-0.2999999999999545,-0.0002807411566535,0,46.62778454468828,2056.5,2057.77,-1.2699999999999818,-0.000617172959077,0,66.27429327569838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
652,2017-05-16,0.0011,0.0011,0.001,0.0011,0.0011,"7,799,600",0.0,0,0.000177011059267,-0.0833333333333332,-0.0833333333333332,-0.0833333333333332,-44.44444444444444,55.55555555555557,0.0,-0.00039999999999999996,-0.26666666666666666,59.29943540234068,-2.0,1236.4,1230.8,5.600000000000136,0.0045498862528437,1,44.39822642934486,2400.67,2404.55,-3.880000000000109,-0.0016136075357135,0,45.45800613883227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
545,2016-12-09,0.0002,0.0002,0.0002,0.0002,0.0002,"70,555",0.0,0,-1.4751240885149848e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.913061632797415,-84.0,1161.9,1172.5,-10.599999999999907,-0.0090405117270788,0,27.59710021560514,2259.53,2249.73,9.800000000000182,0.0043560782849498,1,45.553347299878695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
1601,2021-02-23,0.0537,0.0538,0.0424,0.0474,0.0474,"2,394,345,360",-0.0063,0,0.0050403556624115,-0.1286764705882352,-0.2033613445378151,-0.2861445783132531,-108.51063829787236,-8.510638297872346,-0.11731843575418995,-0.009100000000000004,-0.16106194690265493,48.38062628431088,-2.0,1805.9,1809.3,-3.399999999999864,-0.0018791797932901,0,44.57241631977836,3881.37,3857.07,24.299999999999727,0.0063001190022477,1,46.44239480772154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
625,2017-04-06,0.0004,0.0005,0.0004,0.0004,0.0004,"2,738,610",0.0,0,5.152579078069138e-05,0.0,0.3333333333333335,0.3333333333333335,-33.33333333333333,66.66666666666666,0.0,0.00010000000000000005,0.33333333333333354,70.00367028352632,-4.0,1253.3,1257.6,-4.2999999999999545,-0.0034192111959287,0,58.84065362358206,2357.49,2353.79,3.699999999999818,0.0015719329251971,1,43.78327057256684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
581,2017-02-02,0.0002,0.0002,0.0002,0.0002,0.0002,"76,733",0.0,0,-2.142330594878412e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.91306163279744,-139.0,1219.4,1211.2,8.200000000000045,0.0067701453104359,1,62.76722215561645,2280.85,2276.69,4.159999999999855,0.0018272140695482,1,23.301639658793263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
419,2016-06-13,0.0003,0.0003,0.0003,0.0003,0.0003,"827,824",0.0,0,2.46347620643624e-05,0.0,0.4999999999999998,0.4999999999999998,-0.0,100.0,0.0,9.999999999999996e-05,0.4999999999999998,99.41527702644731,-4.0,1286.9,1278.3,8.600000000000136,0.0067276852069155,1,65.79286791357356,2079.06,2091.75,-12.690000000000056,-0.0060666905700968,0,44.734883966591006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91
1015,2018-10-23,0.0044,0.0044,0.0041,0.0042,0.0042,"12,913,100",-0.0002,0,-0.0003133639376092,-0.0869565217391304,-0.0454545454545455,-0.1923076923076923,-116.66666666666671,-16.666666666666714,-0.045454545454545456,-0.001,-0.19230769230769232,28.198776613429317,-3.0,1236.8,1225.1,11.700000000000044,0.0095502407966696,1,62.135799850878094,2740.69,2721.03,19.65999999999985,0.0072252051612807,1,54.75024780881573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
499,2016-10-05,0.0002,0.0002,0.0002,0.0002,0.0002,"59,005",0.0,0,-1.5482466877464354e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.91306163279744,-19.0,1268.6,1270.5,-1.900000000000091,-0.001495474222747,0,27.557000977542017,2159.73,2155.15,4.579999999999927,0.0021251421014778,1,54.29869847521336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
363,2016-03-23,0.0002,0.0002,0.0002,0.0002,0.0002,"155,957",0.0,0,-1.279682466747865e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.42691154260814,-56.0,1225.6,1248.5,-22.90000000000009,-0.018342010412495,0,48.299755724738766,2036.71,2048.55,-11.840000000000146,-0.0057796978350541,0,40.24594070742638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
90,2015-02-23,0.0001,0.0001,0.0001,0.0001,0.0001,"42,881",0.0,0,-9.62364806561048e-06,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,45.446955863521595,-9.0,1200.8,1203.5,-2.700000000000045,-0.0022434565849605,0,36.709864629711134,2109.66,2109.83,-0.1700000000000727,-8.057521222092433e-05,0,55.73345147282097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
1128,2019-04-08,0.0034,0.0034,0.003,0.003,0.003,"62,195,172",-0.0003999999999999,0,0.0003446147754428,-0.1666666666666666,-0.0625,0.4285714285714287,-41.1764705882353,58.82352941176471,-0.1176470588235,0.0009000000000000002,0.4285714285714287,62.07151318833587,-4.0,1297.1,1292.2,4.899999999999864,0.0037919826652219,1,46.05777962847118,2895.77,2888.46,7.309999999999945,0.0025307603359575,1,49.38090443643971,0.0,2.0,0.4588,9.176,60.0,0.0,0.0,0.906,0.094,1.88,6.0,20.0,0.094,0.0,0.4588,3.2857142857142856,-4.0,-1.2857142857142856,56.57142857142857,-79.0,-50.57142857142857,131.14285714285714,-193.0,-111.14285714285714,242.8571428571429,-654.0,-182.8571428571429,0.5567629390377352,0.3339699530516432,-0.0979629390377352,0.1890803416993187,0.0557183098591549,-0.0950803416993187,0.0,0.0,0.0,35
